,stage,feedbackOn,trialsComplete,famInd,features,rule,responseOrder,correctResponse,guess,confidence,correct,rt,pid,numTrainTrials,condition
2391,free_epochs,True,124,4,"[3, 5]",2d1,"[7, 6]",7,7,0.16,True,3592,55,216,free
2392,free_epochs,True,125,4,"[4, 4]",2d1,"[7, 6]",6,6,0.42,True,2819,55,216,free
2393,free_epochs,True,126,4,"[5, 1]",2d1,"[7, 6]",6,6,0.79,True,2881,55,216,free
2394,free_epochs,True,127,3,"[3, 3]",2d1,"[5, 3]",5,5,0.25,True,2899,55,216,free
2395,free_epochs,True,128,1,"[3, 3]",2d1,"[0, 2]",2,0,0.32,False,2246,55,216,free
2396,free_epochs,True,129,1,"[2, 5]",2d1,"[0, 2]",2,2,0.45,True,2551,55,216,free
2397,free_epochs,True,130,1,"[3, 1]",2d1,"[2, 0]",2,2,0.39,True,2334,55,216,free
2398,free_epochs,True,131,4,"[2, 6]",2d1,"[7, 6]",7,7,0.24,True,3896,55,216,free
2399,free_epochs,True,132,4,"[1, 5]",2d1,"[6, 7]",7,7,0.67,True,2757,55,216,free
2400,free_epochs,True,133,4,"[6, 5]",2d1,"[6, 7]",6,6,0.44,True,4372,55,216,free
2401,free_epochs,True,134,4,"[2, 5]",2d1,"[7, 6]",7,7,0.31,True,3637,55,216,free
2402,free_epochs,True,135,1,"[3, 4]",2d1,"[0, 2]",2,2,0.21,True,2876,55,216,free
2403,free_epochs,True,136,1,"[1, 2]",2d1,"[0, 2]",2,2,0.78,True,2989,55,216,free
2404,free_epochs,True,137,4,"[6, 1]",2d1,"[6, 7]",6,6,0.6000000000000001,True,2927,55,216,free
2405,free_epochs,True,138,4,"[5, 2]",2d1,"[7, 6]",6,6,0.52,True,3896,55,216,free
2406,free_epochs,True,139,4,"[5, 6]",2d1,"[6, 7]",6,6,0.56,True,2615,55,216,free
2407,free_epochs,True,140,3,"[3, 6]",2d1,"[5, 3]",5,3,0.19,False,3274,55,216,free
2408,free_epochs,True,141,3,"[3, 1]",2d1,"[3, 5]",5,5,0.28,True,3618,55,216,free
2409,free_epochs,True,142,3,"[6, 6]",2d1,"[3, 5]",3,3,1.0,True,2440,55,216,free
2410,free_epochs,True,143,3,"[2, 5]",2d1,"[3, 5]",5,5,0.35000000000000003,True,2734,55,216,free
2411,free_epochs,True,144,3,"[2, 4]",2d1,"[3, 5]",5,5,0.75,True,3662,55,216,free
2412,free_epochs,True,145,3,"[6, 1]",2d1,"[5, 3]",3,3,0.87,True,3121,55,216,free
2413,free_epochs,True,146,4,"[5, 1]",2d1,"[6, 7]",6,7,0.72,False,2828,55,216,free
2414,free_epochs,True,147,4,"[6, 6]",2d1,"[7, 6]",6,6,1.0,True,2934,55,216,free
2415,free_epochs,True,148,4,"[6, 3]",2d1,"[7, 6]",6,6,0.72,True,2607,55,216,free
2416,free_epochs,True,149,4,"[2, 2]",2d1,"[6, 7]",7,7,1.0,True,2798,55,216,free
2417,free_epochs,True,150,3,"[6, 4]",2d1,"[5, 3]",3,3,0.87,True,3023,55,216,free
2418,free_epochs,True,151,1,"[3, 2]",2d1,"[2, 0]",2,0,0.30000000000000004,False,2887,55,216,free
2419,free_epochs,True,152,1,"[1, 3]",2d1,"[2, 0]",2,2,1.0,True,2901,55,216,free
2420,free_epochs,True,153,1,"[2, 5]",2d1,"[2, 0]",2,2,0.9,True,2807,55,216,free
2421,free_epochs,True,154,1,"[6, 1]",2d1,"[0, 2]",0,0,1.0,True,4780,55,216,free
2422,free_epochs,True,155,3,"[6, 3]",2d1,"[3, 5]",3,3,0.63,True,2448,55,216,free
2423,free_epochs,True,156,4,"[2, 3]",2d1,"[7, 6]",7,7,0.64,True,4399,55,216,free
2424,free_epochs,True,157,4,"[6, 5]",2d1,"[6, 7]",6,6,0.93,True,2635,55,216,free
2425,free_epochs,True,158,1,"[4, 5]",2d1,"[2, 0]",0,2,0.62,False,2233,55,216,free
2426,free_epochs,True,159,1,"[4, 6]",2d1,"[0, 2]",0,0,0.41000000000000003,True,2903,55,216,free
2427,free_epochs,True,160,1,"[5, 4]",2d1,"[0, 2]",0,0,0.9400000000000001,True,3449,55,216,free
2428,free_epochs,True,161,1,"[1, 1]",2d1,"[2, 0]",2,2,1.0,True,3367,55,216,free
2429,free_epochs,True,162,4,"[4, 3]",2d1,"[7, 6]",6,6,0.30000000000000004,True,2844,55,216,free
2430,free_epochs,True,163,1,"[4, 1]",2d1,"[2, 0]",0,0,0.6900000000000001,True,3875,55,216,free
2431,free_epochs,True,164,3,"[1, 4]",2d1,"[3, 5]",5,5,0.75,True,2549,55,216,free
2432,free_epochs,True,165,1,"[1, 6]",2d1,"[0, 2]",2,2,0.67,True,2503,55,216,free
2433,free_epochs,True,166,4,"[1, 5]",2d1,"[7, 6]",7,7,0.79,True,5730,55,216,free
2434,free_epochs,True,167,1,"[1, 5]",2d1,"[0, 2]",2,2,0.56,True,3039,55,216,free
2435,free_epochs,True,168,4,"[3, 3]",2d1,"[7, 6]",7,6,0.41000000000000003,False,3457,55,216,free
2436,free_epochs,True,169,4,"[3, 6]",2d1,"[7, 6]",7,7,0.51,True,2572,55,216,free
2437,free_epochs,True,170,4,"[2, 6]",2d1,"[7, 6]",7,7,0.74,True,2385,55,216,free
2438,free_epochs,True,171,3,"[2, 2]",2d1,"[3, 5]",5,5,0.32,True,3240,55,216,free
2439,free_epochs,True,172,3,"[1, 5]",2d1,"[3, 5]",5,5,0.96,True,2602,55,216,free
2440,free_epochs,True,173,4,"[3, 5]",2d1,"[7, 6]",7,7,0.63,True,3489,55,216,free
2441,free_epochs,True,174,4,"[6, 4]",2d1,"[7, 6]",6,6,0.81,True,2601,55,216,free
2442,free_epochs,True,175,3,"[3, 4]",2d1,"[5, 3]",5,3,0.34,False,3968,55,216,free
2443,free_epochs,True,176,3,"[1, 1]",2d1,"[3, 5]",5,5,0.76,True,2535,55,216,free
2444,free_epochs,True,177,3,"[5, 4]",2d1,"[3, 5]",3,3,0.8,True,2672,55,216,free
2445,free_epochs,True,178,4,"[1, 1]",2d1,"[7, 6]",7,7,0.79,True,5173,55,216,free
2446,free_epochs,True,179,3,"[6, 2]",2d1,"[5, 3]",3,3,0.71,True,2691,55,216,free
2447,free_epochs,True,180,1,"[4, 4]",2d1,"[0, 2]",0,2,0.73,False,2902,55,216,free
2448,free_epochs,True,181,1,"[2, 2]",2d1,"[0, 2]",2,2,0.42,True,2359,55,216,free
2449,free_epochs,True,182,4,"[3, 4]",2d1,"[6, 7]",7,6,0.43,False,4856,55,216,free
2450,free_epochs,True,183,4,"[1, 6]",2d1,"[7, 6]",7,7,0.44,True,3216,55,216,free
2451,free_epochs,True,184,4,"[1, 3]",2d1,"[7, 6]",7,7,0.53,True,2413,55,216,free
2452,free_epochs,True,185,4,"[4, 4]",2d1,"[7, 6]",6,6,0.49,True,2863,55,216,free
2453,free_epochs,True,186,4,"[1, 2]",2d1,"[6, 7]",7,7,0.77,True,2551,55,216,free
2454,free_epochs,True,187,3,"[2, 2]",2d1,"[5, 3]",5,5,0.47000000000000003,True,2844,55,216,free
2455,free_epochs,True,188,3,"[3, 5]",2d1,"[5, 3]",5,5,0.78,True,2544,55,216,free
2456,free_epochs,True,189,3,"[1, 3]",2d1,"[5, 3]",5,5,0.66,True,2494,55,216,free
2457,free_epochs,True,190,1,"[4, 2]",2d1,"[2, 0]",0,0,0.55,True,2703,55,216,free
2458,free_epochs,True,191,3,"[2, 5]",2d1,"[5, 3]",5,5,0.68,True,2292,55,216,free
2459,free_epochs,True,192,3,"[2, 1]",2d1,"[3, 5]",5,5,0.47000000000000003,True,2407,55,216,free
2460,free_epochs,True,193,3,"[5, 1]",2d1,"[5, 3]",3,3,0.89,True,2521,55,216,free
2461,free_epochs,True,194,4,"[3, 2]",2d1,"[7, 6]",7,7,0.37,True,2707,55,216,free
2462,free_epochs,True,195,3,"[4, 3]",2d1,"[3, 5]",3,3,0.8300000000000001,True,2555,55,216,free
2463,free_epochs,True,196,3,"[6, 5]",2d1,"[5, 3]",3,3,0.8300000000000001,True,2563,55,216,free
2464,free_epochs,True,197,4,"[6, 2]",2d1,"[6, 7]",6,6,1.0,True,3106,55,216,free
2465,free_epochs,True,198,3,"[1, 5]",2d1,"[5, 3]",5,5,1.0,True,2453,55,216,free
2466,free_epochs,True,199,3,"[6, 3]",2d1,"[5, 3]",3,3,1.0,True,2646,55,216,free
2467,free_epochs,True,200,3,"[6, 4]",2d1,"[5, 3]",3,3,1.0,True,2789,55,216,free
2468,free_epochs,True,201,4,"[5, 5]",2d1,"[7, 6]",6,6,1.0,True,2434,55,216,free
2469,free_epochs,True,202,1,"[2, 6]",2d1,"[0, 2]",2,2,1.0,True,2576,55,216,free
2470,free_epochs,True,203,3,"[4, 4]",2d1,"[3, 5]",3,3,0.77,True,3039,55,216,free
2471,free_epochs,True,204,4,"[2, 1]",2d1,"[6, 7]",7,7,1.0,True,2424,55,216,free
2472,free_epochs,True,205,1,"[2, 3]",2d1,"[2, 0]",2,2,1.0,True,2647,55,216,free
2473,free_epochs,True,206,3,"[2, 6]",2d1,"[5, 3]",5,5,1.0,True,4497,55,216,free
2474,free_epochs,True,207,1,"[2, 1]",2d1,"[0, 2]",2,2,0.8300000000000001,True,3106,55,216,free
2475,free_epochs,True,208,1,"[2, 4]",2d1,"[2, 0]",2,2,0.87,True,2719,55,216,free
2476,free_epochs,True,209,4,"[5, 3]",2d1,"[6, 7]",6,6,1.0,True,2662,55,216,free
2477,free_epochs,True,210,3,"[3, 1]",2d1,"[3, 5]",5,5,0.41000000000000003,True,2602,55,216,free
2478,free_epochs,True,211,1,"[5, 6]",2d1,"[0, 2]",0,0,1.0,True,2866,55,216,free
2479,free_epochs,True,212,1,"[6, 5]",2d1,"[2, 0]",0,0,1.0,True,3314,55,216,free
2480,free_epochs,True,213,3,"[3, 3]",2d1,"[5, 3]",5,5,0.52,True,3161,55,216,free
2481,free_epochs,True,214,3,"[3, 6]",2d1,"[5, 3]",5,5,0.55,True,2544,55,216,free
2482,free_epochs,True,215,1,"[1, 4]",2d1,"[2, 0]",2,2,1.0,True,2703,55,216,free
2483,free_epochs,True,216,4,"[4, 2]",2d1,"[6, 7]",6,6,1.0,True,4068,55,216,free
2484,test1,False,1,3,"[5, 2]",2d1,"[3, 5]",3,3,1.0,True,2959,55,216,free
2485,test1,False,2,1,"[1, 5]",2d1,"[0, 2]",2,2,1.0,True,2349,55,216,free
2486,test1,False,3,4,"[3, 4]",2d1,"[6, 7]",7,7,0.53,True,4552,55,216,free
2487,test1,False,4,4,"[2, 5]",2d1,"[6, 7]",7,7,0.9400000000000001,True,2126,55,216,free
2488,test1,False,5,1,"[5, 3]",2d1,"[0, 2]",0,0,1.0,True,4124,55,216,free
2489,test1,False,6,3,"[2, 4]",2d1,"[3, 5]",5,5,1.0,True,1795,55,216,free
2490,test1,False,7,4,"[3, 6]",2d1,"[7, 6]",7,7,0.6000000000000001,True,1867,55,216,free
2491,test1,False,8,1,"[4, 1]",2d1,"[2, 0]",0,0,0.9400000000000001,True,2061,55,216,free
2492,test1,False,9,3,"[4, 3]",2d1,"[3, 5]",3,3,0.58,True,1939,55,216,free
2493,test1,False,10,1,"[2, 5]",2d1,"[0, 2]",2,2,1.0,True,1678,55,216,free
2494,test1,False,11,3,"[5, 1]",2d1,"[3, 5]",3,3,0.75,True,1486,55,216,free
2495,test1,False,12,4,"[6, 6]",2d1,"[6, 7]",6,6,1.0,True,1983,55,216,free
2496,test1,False,13,1,"[6, 2]",2d1,"[2, 0]",0,0,1.0,True,1870,55,216,free
2497,test1,False,14,3,"[4, 5]",2d1,"[5, 3]",3,3,0.37,True,2387,55,216,free
2498,test1,False,15,4,"[6, 5]",2d1,"[6, 7]",6,6,1.0,True,1579,55,216,free
2499,test1,False,16,4,"[1, 2]",2d1,"[6, 7]",7,7,1.0,True,2036,55,216,free
2500,test1,False,17,1,"[1, 2]",2d1,"[2, 0]",2,2,1.0,True,1772,55,216,free
2501,test1,False,18,3,"[3, 2]",2d1,"[5, 3]",5,5,0.53,True,1727,55,216,free
2502,test1,False,19,3,"[3, 4]",2d1,"[5, 3]",5,5,0.51,True,2638,55,216,free
2503,test1,False,20,4,"[6, 4]",2d1,"[6, 7]",6,6,1.0,True,1556,55,216,free
2504,test1,False,21,1,"[2, 6]",2d1,"[2, 0]",2,2,1.0,True,1876,55,216,free
2505,test1,False,22,1,"[2, 4]",2d1,"[0, 2]",2,2,1.0,True,1427,55,216,free
2506,test1,False,23,4,"[3, 2]",2d1,"[7, 6]",7,7,0.4,True,2372,55,216,free
2507,test1,False,24,3,"[4, 2]",2d1,"[5, 3]",3,3,0.74,True,3721,55,216,free
2508,test1,False,25,4,"[1, 5]",2d1,"[7, 6]",7,7,1.0,True,2111,55,216,free
2509,test1,False,26,1,"[5, 5]",2d1,"[2, 0]",0,0,1.0,True,1659,55,216,free
2510,test1,False,27,3,"[6, 5]",2d1,"[3, 5]",3,3,1.0,True,1649,55,216,free
2511,test1,False,28,1,"[1, 1]",2d1,"[0, 2]",2,2,0.5700000000000001,True,1611,55,216,free
2512,test1,False,29,3,"[2, 1]",2d1,"[5, 3]",5,5,0.6000000000000001,True,1688,55,216,free
2513,test1,False,30,4,"[3, 5]",2d1,"[6, 7]",7,7,1.0,True,3018,55,216,free
2514,test1,False,31,3,"[4, 4]",2d1,"[5, 3]",3,3,0.59,True,2179,55,216,free
2515,test1,False,32,4,"[1, 6]",2d1,"[7, 6]",7,7,0.64,True,1631,55,216,free
2516,test1,False,33,1,"[4, 5]",2d1,"[0, 2]",0,0,1.0,True,3067,55,216,free
2517,test1,False,34,3,"[1, 6]",2d1,"[5, 3]",5,5,1.0,True,1364,55,216,free
2518,test1,False,35,4,"[1, 1]",2d1,"[7, 6]",7,7,1.0,True,1619,55,216,free
2519,test1,False,36,1,"[5, 4]",2d1,"[2, 0]",0,0,0.8200000000000001,True,1754,55,216,free
2520,test1,False,37,3,"[5, 5]",2d1,"[3, 5]",3,3,1.0,True,1507,55,216,free
2521,test1,False,38,4,"[4, 3]",2d1,"[7, 6]",6,6,0.64,True,5583,55,216,free
2522,test1,False,39,1,"[2, 3]",2d1,"[2, 0]",2,2,1.0,True,1788,55,216,free
2523,test1,False,40,3,"[1, 4]",2d1,"[3, 5]",5,5,1.0,True,1347,55,216,free
2524,test1,False,41,4,"[2, 4]",2d1,"[6, 7]",7,7,0.49,True,1686,55,216,free
2525,test1,False,42,1,"[4, 3]",2d1,"[2, 0]",0,0,0.89,True,2459,55,216,free
2526,test1,False,43,1,"[3, 3]",2d1,"[2, 0]",2,0,0.43,False,2126,55,216,free
2527,test1,False,44,4,"[2, 2]",2d1,"[6, 7]",7,7,1.0,True,2516,55,216,free
2528,test1,False,45,3,"[5, 6]",2d1,"[3, 5]",3,3,1.0,True,1434,55,216,free
2529,test1,False,46,1,"[6, 4]",2d1,"[2, 0]",0,0,1.0,True,1391,55,216,free
2530,test1,False,47,3,"[2, 5]",2d1,"[3, 5]",5,5,0.47000000000000003,True,2026,55,216,free
2531,test1,False,48,4,"[6, 1]",2d1,"[6, 7]",6,6,1.0,True,1563,55,216,free
2532,test1,False,49,4,"[6, 3]",2d1,"[7, 6]",6,6,1.0,True,2699,55,216,free
2533,test1,False,50,1,"[1, 4]",2d1,"[2, 0]",2,2,1.0,True,1791,55,216,free
2534,test1,False,51,3,"[2, 6]",2d1,"[3, 5]",5,5,0.68,True,1994,55,216,free
2535,test1,False,52,3,"[5, 3]",2d1,"[3, 5]",3,3,1.0,True,1523,55,216,free
2536,test1,False,53,4,"[1, 4]",2d1,"[7, 6]",7,7,1.0,True,2593,55,216,free
2537,test1,False,54,1,"[5, 2]",2d1,"[0, 2]",0,0,1.0,True,1676,55,216,free
2538,test1,False,55,3,"[2, 2]",2d1,"[3, 5]",5,5,1.0,True,1443,55,216,free
2539,test1,False,56,4,"[5, 2]",2d1,"[6, 7]",6,6,1.0,True,1675,55,216,free
2540,test1,False,57,1,"[6, 6]",2d1,"[2, 0]",0,0,1.0,True,1740,55,216,free
2541,test1,False,58,4,"[6, 2]",2d1,"[7, 6]",6,6,1.0,True,1315,55,216,free
2542,test1,False,59,3,"[1, 3]",2d1,"[5, 3]",5,5,1.0,True,1316,55,216,free
2543,test1,False,60,1,"[3, 4]",2d1,"[2, 0]",2,2,0.46,True,1831,55,216,free
2544,test1,False,61,1,"[4, 6]",2d1,"[2, 0]",0,0,0.54,True,3002,55,216,free
2545,test1,False,62,4,"[3, 1]",2d1,"[6, 7]",7,7,0.39,True,2292,55,216,free
2546,test1,False,63,3,"[6, 1]",2d1,"[3, 5]",3,3,1.0,True,1379,55,216,free
2547,test1,False,64,1,"[1, 3]",2d1,"[2, 0]",2,2,0.56,True,1459,55,216,free
2548,test1,False,65,4,"[5, 3]",2d1,"[7, 6]",6,6,0.79,True,3214,55,216,free
2549,test1,False,66,3,"[3, 6]",2d1,"[5, 3]",5,5,0.87,True,1906,55,216,free
2550,test1,False,67,3,"[1, 2]",2d1,"[3, 5]",5,5,0.8200000000000001,True,1488,55,216,free
2551,test1,False,68,1,"[5, 6]",2d1,"[0, 2]",0,0,0.67,True,5775,55,216,free
2552,test1,False,69,4,"[4, 4]",2d1,"[7, 6]",6,6,0.49,True,3248,55,216,free
2553,test1,False,70,4,"[5, 4]",2d1,"[6, 7]",6,6,0.76,True,2500,55,216,free
2554,test1,False,71,3,"[3, 1]",2d1,"[5, 3]",5,5,0.62,True,2600,55,216,free
2555,test1,False,72,1,"[2, 2]",2d1,"[0, 2]",2,2,0.63,True,3628,55,216,free
2556,test1,False,73,4,"[4, 5]",2d1,"[6, 7]",6,6,0.65,True,3379,55,216,free
2557,test1,False,74,3,"[6, 4]",2d1,"[3, 5]",3,3,1.0,True,2180,55,216,free
2558,test1,False,75,1,"[6, 5]",2d1,"[2, 0]",0,0,1.0,True,1960,55,216,free
2559,test1,False,76,3,"[3, 3]",2d1,"[3, 5]",5,5,0.47000000000000003,True,2238,55,216,free
2560,test1,False,77,4,"[4, 6]",2d1,"[7, 6]",6,6,0.54,True,2127,55,216,free
2561,test1,False,78,1,"[2, 1]",2d1,"[0, 2]",2,2,0.58,True,2177,55,216,free
2562,test1,False,79,1,"[3, 6]",2d1,"[0, 2]",2,2,0.61,True,3612,55,216,free
2563,test1,False,80,3,"[6, 6]",2d1,"[5, 3]",3,3,0.63,True,1818,55,216,free
2564,test1,False,81,4,"[2, 1]",2d1,"[6, 7]",7,7,0.7000000000000001,True,13594,55,216,free
2565,test1,False,82,4,"[5, 6]",2d1,"[7, 6]",6,6,0.67,True,1533,55,216,free
2566,test1,False,83,3,"[2, 3]",2d1,"[5, 3]",5,5,1.0,True,1907,55,216,free
2567,test1,False,84,1,"[6, 3]",2d1,"[2, 0]",0,0,1.0,True,1602,55,216,free
2568,test1,False,85,4,"[1, 3]",2d1,"[7, 6]",7,7,1.0,True,1667,55,216,free
2569,test1,False,86,3,"[5, 4]",2d1,"[5, 3]",3,3,0.65,True,1936,55,216,free
2570,test1,False,87,1,"[4, 4]",2d1,"[2, 0]",0,0,1.0,True,2872,55,216,free
2571,test1,False,88,4,"[4, 1]",2d1,"[6, 7]",6,7,0.72,False,4711,55,216,free
2572,test1,False,89,3,"[1, 1]",2d1,"[3, 5]",5,5,1.0,True,1629,55,216,free
2573,test1,False,90,1,"[5, 1]",2d1,"[0, 2]",0,0,0.84,True,1467,55,216,free
2574,test1,False,91,1,"[3, 5]",2d1,"[0, 2]",2,2,0.7000000000000001,True,1333,55,216,free
2575,test1,False,92,3,"[4, 1]",2d1,"[5, 3]",3,3,0.4,True,2605,55,216,free
2576,test1,False,93,4,"[3, 3]",2d1,"[6, 7]",7,7,0.54,True,13600,55,216,free
2577,test1,False,94,4,"[5, 5]",2d1,"[6, 7]",6,6,0.76,True,1696,55,216,free
2578,test1,False,95,1,"[4, 2]",2d1,"[2, 0]",0,0,0.38,True,3336,55,216,free
2579,test1,False,96,3,"[4, 6]",2d1,"[3, 5]",3,3,0.54,True,1643,55,216,free
2580,test1,False,97,3,"[3, 5]",2d1,"[5, 3]",5,5,0.45,True,3219,55,216,free
2581,test1,False,98,4,"[5, 1]",2d1,"[6, 7]",6,6,0.6000000000000001,True,4043,55,216,free
2582,test1,False,99,1,"[3, 2]",2d1,"[2, 0]",2,2,0.6900000000000001,True,1627,55,216,free
2583,test1,False,100,1,"[3, 1]",2d1,"[2, 0]",2,2,0.37,True,2736,55,216,free
2584,test1,False,101,3,"[1, 5]",2d1,"[3, 5]",5,5,0.91,True,1369,55,216,free
2585,test1,False,102,4,"[2, 6]",2d1,"[6, 7]",7,7,0.68,True,1631,55,216,free
2586,test1,False,103,3,"[6, 2]",2d1,"[5, 3]",3,3,0.91,True,1628,55,216,free
2587,test1,False,104,1,"[1, 6]",2d1,"[0, 2]",2,2,1.0,True,1515,55,216,free
2588,test1,False,105,4,"[2, 3]",2d1,"[7, 6]",7,7,1.0,True,3253,55,216,free
2589,test1,False,106,1,"[6, 1]",2d1,"[0, 2]",0,0,1.0,True,1628,55,216,free
2590,test1,False,107,4,"[4, 2]",2d1,"[6, 7]",6,6,0.75,True,3333,55,216,free
2591,test1,False,108,3,"[6, 3]",2d1,"[3, 5]",3,3,0.77,True,1655,55,216,free
3470,test2,False,1,4,"[4, 5]",2d1,"[6, 7]",6,6,0.79,True,5711,55,216,free
3471,test2,False,2,3,"[1, 5]",2d1,"[5, 3]",5,5,0.75,True,2914,55,216,free
3472,test2,False,3,1,"[3, 5]",2d1,"[0, 2]",2,2,0.8200000000000001,True,2299,55,216,free
3473,test2,False,4,3,"[6, 6]",2d1,"[3, 5]",3,3,0.8300000000000001,True,1763,55,216,free
3474,test2,False,5,4,"[1, 1]",2d1,"[7, 6]",7,7,1.0,True,1897,55,216,free
3475,test2,False,6,1,"[2, 4]",2d1,"[2, 0]",2,0,0.7000000000000001,False,2467,55,216,free
3476,test2,False,7,3,"[5, 2]",2d1,"[3, 5]",3,3,1.0,True,1827,55,216,free
3477,test2,False,8,4,"[1, 2]",2d1,"[6, 7]",7,7,1.0,True,2149,55,216,free
3478,test2,False,9,1,"[4, 2]",2d1,"[0, 2]",0,0,0.8300000000000001,True,2415,55,216,free
3479,test2,False,10,4,"[3, 4]",2d1,"[7, 6]",7,7,0.55,True,2378,55,216,free
3480,test2,False,11,3,"[6, 5]",2d1,"[3, 5]",3,3,0.73,True,1635,55,216,free
3481,test2,False,12,1,"[1, 2]",2d1,"[2, 0]",2,2,0.8300000000000001,True,1868,55,216,free
3482,test2,False,13,4,"[5, 3]",2d1,"[7, 6]",6,6,1.0,True,3519,55,216,free
3483,test2,False,14,1,"[3, 6]",2d1,"[0, 2]",2,2,0.7000000000000001,True,4004,55,216,free
3484,test2,False,15,3,"[4, 4]",2d1,"[3, 5]",3,3,0.37,True,3751,55,216,free
3485,test2,False,16,4,"[5, 6]",2d1,"[6, 7]",6,6,0.85,True,2574,55,216,free
3486,test2,False,17,1,"[1, 1]",2d1,"[2, 0]",2,2,0.81,True,1663,55,216,free
3487,test2,False,18,3,"[3, 5]",2d1,"[5, 3]",5,5,0.66,True,3029,55,216,free
3488,test2,False,19,4,"[6, 2]",2d1,"[7, 6]",6,6,1.0,True,4371,55,216,free
3489,test2,False,20,3,"[5, 4]",2d1,"[3, 5]",3,3,0.8,True,1485,55,216,free
3490,test2,False,21,1,"[5, 6]",2d1,"[0, 2]",0,0,1.0,True,3084,55,216,free
3491,test2,False,22,3,"[3, 6]",2d1,"[5, 3]",5,5,0.58,True,2004,55,216,free
3492,test2,False,23,4,"[2, 6]",2d1,"[7, 6]",7,7,1.0,True,4460,55,216,free
3493,test2,False,24,1,"[3, 1]",2d1,"[0, 2]",2,0,0.64,False,3452,55,216,free
3494,test2,False,25,3,"[3, 2]",2d1,"[5, 3]",5,5,0.7000000000000001,True,2288,55,216,free
3495,test2,False,26,1,"[5, 1]",2d1,"[0, 2]",0,0,0.85,True,4487,55,216,free
3496,test2,False,27,4,"[1, 6]",2d1,"[7, 6]",7,7,1.0,True,1471,55,216,free
3497,test2,False,28,3,"[4, 6]",2d1,"[5, 3]",3,5,0.18,False,3060,55,216,free
3498,test2,False,29,1,"[1, 5]",2d1,"[2, 0]",2,2,1.0,True,1812,55,216,free
3499,test2,False,30,4,"[5, 1]",2d1,"[7, 6]",6,6,1.0,True,2028,55,216,free
3500,test2,False,31,4,"[5, 5]",2d1,"[7, 6]",6,6,0.9500000000000001,True,1660,55,216,free
3501,test2,False,32,1,"[4, 4]",2d1,"[0, 2]",0,0,0.61,True,2464,55,216,free
3502,test2,False,33,3,"[1, 4]",2d1,"[3, 5]",5,5,0.76,True,1541,55,216,free
3503,test2,False,34,1,"[5, 5]",2d1,"[2, 0]",0,0,0.9,True,2834,55,216,free
3504,test2,False,35,3,"[5, 1]",2d1,"[3, 5]",3,3,1.0,True,1539,55,216,free
3505,test2,False,36,4,"[3, 5]",2d1,"[7, 6]",7,7,0.43,True,2150,55,216,free
3506,test2,False,37,3,"[1, 2]",2d1,"[5, 3]",5,5,0.76,True,1507,55,216,free
3507,test2,False,38,4,"[2, 2]",2d1,"[6, 7]",7,7,0.6900000000000001,True,1849,55,216,free
3508,test2,False,39,1,"[5, 4]",2d1,"[0, 2]",0,0,1.0,True,2987,55,216,free
3509,test2,False,40,1,"[2, 1]",2d1,"[0, 2]",2,2,0.56,True,2091,55,216,free
3510,test2,False,41,4,"[6, 3]",2d1,"[7, 6]",6,6,1.0,True,1523,55,216,free
3511,test2,False,42,3,"[5, 3]",2d1,"[3, 5]",3,3,0.81,True,1947,55,216,free
3512,test2,False,43,4,"[2, 3]",2d1,"[6, 7]",7,7,0.67,True,1723,55,216,free
3513,test2,False,44,3,"[4, 2]",2d1,"[5, 3]",3,3,0.29,True,2859,55,216,free
3514,test2,False,45,1,"[6, 6]",2d1,"[2, 0]",0,0,1.0,True,3263,55,216,free
3515,test2,False,46,4,"[4, 1]",2d1,"[6, 7]",6,6,0.77,True,1892,55,216,free
3516,test2,False,47,1,"[6, 2]",2d1,"[0, 2]",0,0,0.8,True,1683,55,216,free
3517,test2,False,48,3,"[2, 6]",2d1,"[5, 3]",5,5,0.86,True,1363,55,216,free
3518,test2,False,49,1,"[6, 1]",2d1,"[0, 2]",0,0,1.0,True,1535,55,216,free
3519,test2,False,50,3,"[6, 4]",2d1,"[3, 5]",3,3,1.0,True,1900,55,216,free
3520,test2,False,51,4,"[6, 1]",2d1,"[6, 7]",6,6,1.0,True,2751,55,216,free
3521,test2,False,52,3,"[4, 1]",2d1,"[5, 3]",3,3,0.37,True,1403,55,216,free
3522,test2,False,53,4,"[3, 2]",2d1,"[7, 6]",7,7,0.75,True,2652,55,216,free
3523,test2,False,54,1,"[5, 3]",2d1,"[0, 2]",0,0,0.66,True,1619,55,216,free
3524,test2,False,55,3,"[2, 3]",2d1,"[5, 3]",5,5,0.58,True,2344,55,216,free
3525,test2,False,56,4,"[5, 4]",2d1,"[6, 7]",6,6,0.86,True,2788,55,216,free
3526,test2,False,57,1,"[6, 4]",2d1,"[0, 2]",0,0,0.76,True,1604,55,216,free
3527,test2,False,58,4,"[6, 5]",2d1,"[7, 6]",6,6,1.0,True,2820,55,216,free
3528,test2,False,59,3,"[1, 3]",2d1,"[5, 3]",5,5,0.7000000000000001,True,1371,55,216,free
3529,test2,False,60,1,"[2, 5]",2d1,"[0, 2]",2,2,0.8200000000000001,True,1488,55,216,free
3530,test2,False,61,1,"[2, 3]",2d1,"[0, 2]",2,2,0.8200000000000001,True,1751,55,216,free
3531,test2,False,62,3,"[4, 5]",2d1,"[5, 3]",3,3,0.6900000000000001,True,2704,55,216,free
