pid,condition,stage,feedbackOn,trialsComplete,famInd,features,rule,responseOrder,correctResponse,guess,confidence,correct,rt
63d00e3cea3280c3ed8a340c,interleaved,test1,False,35,4,"[3, 1]",fi,"[7, 6]",6,7,0.38,False,3340
63d00e3cea3280c3ed8a340c,interleaved,test1,False,36,3,"[6, 3]",fi,"[3, 5]",5,5,0.48,True,2516
63d00e3cea3280c3ed8a340c,interleaved,test1,False,37,4,"[2, 3]",fi,"[7, 6]",6,6,0.26,True,2963
63d00e3cea3280c3ed8a340c,interleaved,test1,False,38,3,"[3, 5]",fi,"[5, 3]",5,5,0.27,True,3581
63d00e3cea3280c3ed8a340c,interleaved,test1,False,39,1,"[6, 4]",fi,"[0, 2]",2,2,1.0,True,8728
63d00e3cea3280c3ed8a340c,interleaved,test1,False,40,1,"[4, 3]",fi,"[2, 0]",0,0,0.35000000000000003,True,3072
63d00e3cea3280c3ed8a340c,interleaved,test1,False,41,4,"[3, 2]",fi,"[6, 7]",6,7,0.39,False,2407
63d00e3cea3280c3ed8a340c,interleaved,test1,False,42,3,"[1, 3]",fi,"[5, 3]",3,3,1.0,True,3293
63d00e3cea3280c3ed8a340c,interleaved,test1,False,43,1,"[5, 1]",fi,"[2, 0]",0,0,1.0,True,3171
63d00e3cea3280c3ed8a340c,interleaved,test1,False,44,3,"[5, 1]",fi,"[5, 3]",3,5,1.0,False,3063
63d00e3cea3280c3ed8a340c,interleaved,test1,False,45,4,"[6, 2]",fi,"[7, 6]",7,6,0.12,False,3760
63d00e3cea3280c3ed8a340c,interleaved,test1,False,46,3,"[1, 5]",fi,"[5, 3]",3,3,0.43,True,4223
63d00e3cea3280c3ed8a340c,interleaved,test1,False,47,4,"[4, 3]",fi,"[6, 7]",6,7,0.33,False,2324
63d00e3cea3280c3ed8a340c,interleaved,test1,False,48,1,"[2, 3]",fi,"[2, 0]",0,0,1.0,True,3487
63d00e3cea3280c3ed8a340c,interleaved,test1,False,49,3,"[1, 2]",fi,"[3, 5]",3,5,0.2,False,2599
63d00e3cea3280c3ed8a340c,interleaved,test1,False,50,4,"[1, 4]",fi,"[7, 6]",6,6,1.0,True,3114
63d00e3cea3280c3ed8a340c,interleaved,test1,False,51,1,"[6, 1]",fi,"[0, 2]",0,0,1.0,True,4160
63d00e3cea3280c3ed8a340c,interleaved,test1,False,52,4,"[6, 3]",fi,"[7, 6]",7,6,0.30000000000000004,False,3806
63d00e3cea3280c3ed8a340c,interleaved,test1,False,53,1,"[3, 6]",fi,"[2, 0]",2,2,1.0,True,3016
63d00e3cea3280c3ed8a340c,interleaved,test1,False,54,3,"[3, 6]",fi,"[3, 5]",5,5,0.30000000000000004,True,2718
63d00e3cea3280c3ed8a340c,interleaved,test1,False,55,3,"[1, 1]",fi,"[5, 3]",3,3,1.0,True,2884
63d00e3cea3280c3ed8a340c,interleaved,test1,False,56,4,"[1, 2]",fi,"[6, 7]",6,6,1.0,True,2295
63d00e3cea3280c3ed8a340c,interleaved,test1,False,57,1,"[3, 3]",fi,"[0, 2]",0,2,0.51,False,5500
63d00e3cea3280c3ed8a340c,interleaved,test1,False,58,4,"[2, 4]",fi,"[6, 7]",6,6,0.27,True,2787
63d00e3cea3280c3ed8a340c,interleaved,test1,False,59,1,"[1, 5]",fi,"[0, 2]",0,2,0.52,False,5039
63d00e3cea3280c3ed8a340c,interleaved,test1,False,60,3,"[5, 5]",fi,"[5, 3]",5,5,0.5700000000000001,True,3219
63d00e3cea3280c3ed8a340c,interleaved,test1,False,61,4,"[5, 4]",fi,"[6, 7]",7,7,0.39,True,2695
63d00e3cea3280c3ed8a340c,interleaved,test1,False,62,1,"[5, 2]",fi,"[0, 2]",0,0,0.33,True,3792
63d00e3cea3280c3ed8a340c,interleaved,test1,False,63,3,"[6, 1]",fi,"[5, 3]",3,3,1.0,True,2967
63d00e3cea3280c3ed8a340c,interleaved,test1,False,64,1,"[4, 1]",fi,"[0, 2]",0,0,0.44,True,2899
63d00e3cea3280c3ed8a340c,interleaved,test1,False,65,3,"[5, 6]",fi,"[3, 5]",5,5,0.67,True,2802
63d00e3cea3280c3ed8a340c,interleaved,test1,False,66,4,"[1, 5]",fi,"[6, 7]",6,6,1.0,True,2540
63d00e3cea3280c3ed8a340c,interleaved,test1,False,67,3,"[2, 1]",fi,"[5, 3]",3,3,1.0,True,3569
63d00e3cea3280c3ed8a340c,interleaved,test1,False,68,1,"[5, 4]",fi,"[2, 0]",2,2,1.0,True,3750
63d00e3cea3280c3ed8a340c,interleaved,test1,False,69,4,"[5, 6]",fi,"[7, 6]",7,7,0.35000000000000003,True,2822
63d00e3cea3280c3ed8a340c,interleaved,test1,False,70,3,"[6, 4]",fi,"[3, 5]",5,5,0.61,True,2215
63d00e3cea3280c3ed8a340c,interleaved,test1,False,71,1,"[3, 1]",fi,"[0, 2]",0,0,0.37,True,2578
63d00e3cea3280c3ed8a340c,interleaved,test1,False,72,4,"[2, 6]",fi,"[7, 6]",7,6,0.30000000000000004,False,3909
63d00e3cea3280c3ed8a340c,interleaved,test1,False,73,4,"[1, 6]",fi,"[7, 6]",6,6,1.0,True,4651
63d00e3cea3280c3ed8a340c,interleaved,test1,False,74,1,"[6, 3]",fi,"[2, 0]",2,2,1.0,True,2907
63d00e3cea3280c3ed8a340c,interleaved,test1,False,75,3,"[3, 2]",fi,"[5, 3]",3,5,0.53,False,4687
63d00e3cea3280c3ed8a340c,interleaved,test1,False,76,4,"[3, 6]",fi,"[7, 6]",7,6,1.0,False,4207
63d00e3cea3280c3ed8a340c,interleaved,test1,False,77,1,"[6, 6]",fi,"[2, 0]",2,2,1.0,True,3335
63d00e3cea3280c3ed8a340c,interleaved,test1,False,78,3,"[4, 5]",fi,"[5, 3]",5,3,0.46,False,3845
63d00e3cea3280c3ed8a340c,interleaved,test1,False,79,3,"[4, 6]",fi,"[5, 3]",5,3,0.49,False,3526
63d00e3cea3280c3ed8a340c,interleaved,test1,False,80,4,"[5, 1]",fi,"[6, 7]",6,7,1.0,False,5024
63d00e3cea3280c3ed8a340c,interleaved,test1,False,81,1,"[3, 2]",fi,"[2, 0]",0,2,0.43,False,3514
63d00e3cea3280c3ed8a340c,interleaved,test1,False,82,3,"[4, 1]",fi,"[5, 3]",3,3,1.0,True,2475
63d00e3cea3280c3ed8a340c,interleaved,test1,False,83,1,"[1, 2]",fi,"[0, 2]",0,0,0.64,True,2868
63d00e3cea3280c3ed8a340c,interleaved,test1,False,84,4,"[4, 2]",fi,"[6, 7]",6,7,1.0,False,2274
63d00e3cea3280c3ed8a340c,interleaved,test1,False,85,4,"[2, 1]",fi,"[6, 7]",6,7,1.0,False,3235
63d00e3cea3280c3ed8a340c,interleaved,test1,False,86,1,"[6, 2]",fi,"[2, 0]",2,2,1.0,True,4146
63d00e3cea3280c3ed8a340c,interleaved,test1,False,87,3,"[3, 3]",fi,"[3, 5]",3,5,0.44,False,3090
63d00e3cea3280c3ed8a340c,interleaved,test1,False,88,3,"[6, 6]",fi,"[5, 3]",5,3,1.0,False,4173
63d00e3cea3280c3ed8a340c,interleaved,test1,False,89,4,"[2, 2]",fi,"[7, 6]",6,7,1.0,False,3228
63d00e3cea3280c3ed8a340c,interleaved,test1,False,90,1,"[2, 4]",fi,"[0, 2]",0,2,0.52,False,3557
63d00e3cea3280c3ed8a340c,interleaved,test2,False,1,3,"[3, 1]",fi,"[3, 5]",3,3,1.0,True,4698
63d00e3cea3280c3ed8a340c,interleaved,test2,False,2,1,"[2, 1]",fi,"[2, 0]",0,0,1.0,True,2976
63d00e3cea3280c3ed8a340c,interleaved,test2,False,3,4,"[3, 1]",fi,"[7, 6]",6,7,0.46,False,4319
63d00e3cea3280c3ed8a340c,interleaved,test2,False,4,3,"[2, 2]",fi,"[3, 5]",3,3,0.56,True,5600
63d00e3cea3280c3ed8a340c,interleaved,test2,False,5,1,"[4, 4]",fi,"[0, 2]",2,2,1.0,True,2855
63d00e3cea3280c3ed8a340c,interleaved,test2,False,6,1,"[4, 4]",fi,"[0, 2]",2,2,1.0,True,2919
63d00e3cea3280c3ed8a340c,interleaved,test2,False,6,4,"[6, 4]",fi,"[7, 6]",7,7,0.33,True,2749
63d00e3cea3280c3ed8a340c,interleaved,test2,False,7,4,"[2, 1]",fi,"[6, 7]",6,6,0.51,True,3853
63d00e3cea3280c3ed8a340c,interleaved,test2,False,8,3,"[3, 3]",fi,"[5, 3]",3,3,0.6000000000000001,True,2955
63d00e3cea3280c3ed8a340c,interleaved,test2,False,9,3,"[3, 3]",fi,"[5, 3]",3,3,0.6000000000000001,True,2995
63d00e3cea3280c3ed8a340c,interleaved,test2,False,9,1,"[5, 6]",fi,"[2, 0]",2,2,1.0,True,3527
63d00e3cea3280c3ed8a340c,interleaved,test2,False,10,4,"[5, 4]",fi,"[7, 6]",7,7,0.54,True,3562
63d00e3cea3280c3ed8a340c,interleaved,test2,False,11,1,"[6, 2]",fi,"[2, 0]",2,2,0.48,True,3292
63d00e3cea3280c3ed8a340c,interleaved,test2,False,12,3,"[1, 1]",fi,"[5, 3]",3,3,0.88,True,3114
63d00e3cea3280c3ed8a340c,interleaved,test2,False,13,3,"[1, 1]",fi,"[5, 3]",3,3,0.88,True,3218
63d00e3cea3280c3ed8a340c,interleaved,test2,False,13,4,"[4, 4]",fi,"[6, 7]",7,7,0.33,True,2273
63d00e3cea3280c3ed8a340c,interleaved,test2,False,14,1,"[5, 3]",fi,"[2, 0]",2,2,0.66,True,2947
63d00e3cea3280c3ed8a340c,interleaved,test2,False,15,3,"[2, 6]",fi,"[5, 3]",5,5,0.81,True,3240
63d00e3cea3280c3ed8a340c,interleaved,test2,False,16,3,"[2, 6]",fi,"[5, 3]",5,5,0.81,True,3312
63d00e3cea3280c3ed8a340c,interleaved,test2,False,16,3,"[5, 3]",fi,"[3, 5]",5,3,1.0,False,5330
63d00e3cea3280c3ed8a340c,interleaved,test2,False,17,1,"[3, 2]",fi,"[0, 2]",0,0,0.52,True,6150
63d00e3cea3280c3ed8a340c,interleaved,test2,False,18,4,"[6, 2]",fi,"[6, 7]",7,7,0.48,True,2658
63d00e3cea3280c3ed8a340c,interleaved,test2,False,19,4,"[6, 3]",fi,"[6, 7]",7,7,0.5700000000000001,True,4487
63d00e3cea3280c3ed8a340c,interleaved,test2,False,20,1,"[2, 2]",fi,"[2, 0]",0,0,0.67,True,2712
63d00e3cea3280c3ed8a340c,interleaved,test2,False,21,3,"[6, 5]",fi,"[5, 3]",5,3,0.53,False,3941
63d00e3cea3280c3ed8a340c,interleaved,test2,False,22,3,"[6, 5]",fi,"[5, 3]",5,3,0.53,False,4037
63d00e3cea3280c3ed8a340c,interleaved,test2,False,22,1,"[3, 3]",fi,"[0, 2]",0,0,0.53,True,3269
63d00e3cea3280c3ed8a340c,interleaved,test2,False,23,4,"[1, 4]",fi,"[7, 6]",6,6,1.0,True,4761
63d00e3cea3280c3ed8a340c,interleaved,test2,False,24,4,"[1, 4]",fi,"[7, 6]",6,6,1.0,True,4841
63d00e3cea3280c3ed8a340c,interleaved,test2,False,24,3,"[1, 3]",fi,"[3, 5]",3,3,0.58,True,3057
63d00e3cea3280c3ed8a340c,interleaved,test2,False,25,4,"[2, 4]",fi,"[6, 7]",6,7,0.5700000000000001,False,6864
63d00e3cea3280c3ed8a340c,interleaved,test2,False,26,3,"[4, 5]",fi,"[3, 5]",5,5,0.53,True,3609
63d00e3cea3280c3ed8a340c,interleaved,test2,False,27,1,"[1, 2]",fi,"[0, 2]",0,0,1.0,True,2643
63d00e3cea3280c3ed8a340c,interleaved,test2,False,28,1,"[3, 5]",fi,"[2, 0]",2,2,0.74,True,3042
63d00e3cea3280c3ed8a340c,interleaved,test2,False,29,3,"[2, 3]",fi,"[3, 5]",3,3,0.5,True,4534
63d00e3cea3280c3ed8a340c,interleaved,test2,False,30,4,"[4, 6]",fi,"[7, 6]",7,6,0.9500000000000001,False,3743
63d00e3cea3280c3ed8a340c,interleaved,test2,False,31,3,"[1, 2]",fi,"[3, 5]",3,3,0.62,True,2515
63d00e3cea3280c3ed8a340c,interleaved,test2,False,32,1,"[1, 3]",fi,"[0, 2]",0,0,1.0,True,2828
63d00e3cea3280c3ed8a340c,interleaved,test2,False,33,4,"[5, 1]",fi,"[6, 7]",6,7,1.0,False,3412
63d00e3cea3280c3ed8a340c,interleaved,test2,False,34,1,"[2, 6]",fi,"[2, 0]",2,2,1.0,True,3057
63d00e3cea3280c3ed8a340c,interleaved,test2,False,35,3,"[2, 4]",fi,"[3, 5]",3,5,0.49,False,3238
63d00e3cea3280c3ed8a340c,interleaved,test2,False,36,4,"[4, 5]",fi,"[6, 7]",7,6,1.0,False,3240
63d00e3cea3280c3ed8a340c,interleaved,test2,False,37,4,"[2, 6]",fi,"[7, 6]",7,6,1.0,False,4779
63d00e3cea3280c3ed8a340c,interleaved,test2,False,38,4,"[2, 6]",fi,"[7, 6]",7,6,1.0,False,4825
63d00e3cea3280c3ed8a340c,interleaved,test2,False,38,1,"[1, 4]",fi,"[2, 0]",0,0,1.0,True,3576
63d00e3cea3280c3ed8a340c,interleaved,test2,False,39,4,"[2, 6]",fi,"[7, 6]",7,6,1.0,False,4882
63d00e3cea3280c3ed8a340c,interleaved,test2,False,39,3,"[6, 6]",fi,"[5, 3]",5,3,0.72,False,3265
63d00e3cea3280c3ed8a340c,interleaved,test2,False,40,3,"[4, 1]",fi,"[5, 3]",3,3,1.0,True,2533
63d00e3cea3280c3ed8a340c,interleaved,test2,False,41,3,"[4, 1]",fi,"[5, 3]",3,3,1.0,True,2661
63d00e3cea3280c3ed8a340c,interleaved,test2,False,41,1,"[5, 1]",fi,"[0, 2]",0,2,1.0,False,3453
63d00e3cea3280c3ed8a340c,interleaved,test2,False,42,1,"[5, 1]",fi,"[0, 2]",0,2,1.0,False,3517
63d00e3cea3280c3ed8a340c,interleaved,test2,False,42,4,"[1, 2]",fi,"[7, 6]",6,6,1.0,True,2495
63d00e3cea3280c3ed8a340c,interleaved,test2,False,43,4,"[1, 2]",fi,"[7, 6]",6,6,1.0,True,2535
63d00e3cea3280c3ed8a340c,interleaved,test2,False,43,1,"[4, 1]",fi,"[2, 0]",0,2,0.64,False,2645
63d00e3cea3280c3ed8a340c,interleaved,test2,False,44,4,"[1, 2]",fi,"[7, 6]",6,6,1.0,True,2591
63d00e3cea3280c3ed8a340c,interleaved,test2,False,44,4,"[3, 6]",fi,"[6, 7]",7,6,1.0,False,3412
63d00e3cea3280c3ed8a340c,interleaved,test2,False,45,3,"[5, 1]",fi,"[3, 5]",3,3,1.0,True,2750
63d00e3cea3280c3ed8a340c,interleaved,test2,False,46,3,"[3, 6]",fi,"[3, 5]",5,3,0.78,False,2847
63d00e3cea3280c3ed8a340c,interleaved,test2,False,47,4,"[1, 5]",fi,"[7, 6]",6,6,1.0,True,6454
63d00e3cea3280c3ed8a340c,interleaved,test2,False,48,1,"[2, 3]",fi,"[0, 2]",0,0,0.75,True,2754
63d00e3cea3280c3ed8a340c,interleaved,test2,False,49,4,"[2, 3]",fi,"[6, 7]",6,7,1.0,False,2729
63d00e3cea3280c3ed8a340c,interleaved,test2,False,50,3,"[6, 2]",fi,"[3, 5]",5,3,1.0,False,2606
63d00e3cea3280c3ed8a340c,interleaved,test2,False,51,1,"[4, 2]",fi,"[0, 2]",0,2,0.7000000000000001,False,2533
63d00e3cea3280c3ed8a340c,interleaved,test2,False,52,1,"[4, 2]",fi,"[0, 2]",0,2,0.7000000000000001,False,2556
63d00e3cea3280c3ed8a340c,interleaved,test2,False,52,1,"[1, 1]",fi,"[0, 2]",0,0,1.0,True,2758
63d00e3cea3280c3ed8a340c,interleaved,test2,False,53,1,"[4, 2]",fi,"[0, 2]",0,2,0.7000000000000001,False,2612
63d00e3cea3280c3ed8a340c,interleaved,test2,False,53,3,"[5, 6]",fi,"[5, 3]",5,3,0.68,False,3035
63d00e3cea3280c3ed8a340c,interleaved,test2,False,54,4,"[4, 1]",fi,"[7, 6]",6,7,1.0,False,3380
63d00e3cea3280c3ed8a340c,interleaved,test2,False,55,4,"[1, 1]",fi,"[6, 7]",6,6,1.0,True,2661
63d00e3cea3280c3ed8a340c,interleaved,test2,False,56,1,"[6, 5]",fi,"[0, 2]",2,2,1.0,True,2544
63d00e3cea3280c3ed8a340c,interleaved,test2,False,57,3,"[4, 4]",fi,"[3, 5]",5,3,0.55,False,2329
63d00e3cea3280c3ed8a340c,interleaved,test2,False,58,3,"[4, 2]",fi,"[5, 3]",3,3,0.67,True,7154
63d00e3cea3280c3ed8a340c,interleaved,test2,False,59,4,"[5, 6]",fi,"[7, 6]",7,6,1.0,False,2889
63d00e3cea3280c3ed8a340c,interleaved,test2,False,60,1,"[3, 1]",fi,"[0, 2]",0,2,0.48,False,2388
63d00e3cea3280c3ed8a340c,interleaved,test2,False,61,4,"[6, 6]",fi,"[6, 7]",7,6,1.0,False,2688
63d00e3cea3280c3ed8a340c,interleaved,test2,False,62,3,"[3, 5]",fi,"[3, 5]",5,5,0.42,True,3366
63d00e3cea3280c3ed8a340c,interleaved,test2,False,63,1,"[4, 6]",fi,"[0, 2]",2,2,1.0,True,2626
63d00e3cea3280c3ed8a340c,interleaved,test2,False,64,3,"[3, 2]",fi,"[5, 3]",3,3,0.6000000000000001,True,2311
63d00e3cea3280c3ed8a340c,interleaved,test2,False,65,1,"[5, 5]",fi,"[2, 0]",2,2,1.0,True,2599
63d00e3cea3280c3ed8a340c,interleaved,test2,False,66,4,"[5, 5]",fi,"[6, 7]",7,7,0.75,True,3089
63d00e3cea3280c3ed8a340c,interleaved,test2,False,67,4,"[3, 2]",fi,"[6, 7]",6,7,0.58,False,2335
63d00e3cea3280c3ed8a340c,interleaved,test2,False,68,1,"[6, 6]",fi,"[0, 2]",2,2,1.0,True,2680
63d00e3cea3280c3ed8a340c,interleaved,test2,False,69,3,"[5, 5]",fi,"[5, 3]",5,3,0.59,False,2236
63d00e3cea3280c3ed8a340c,interleaved,test2,False,70,4,"[2, 2]",fi,"[6, 7]",6,7,1.0,False,2588
63d00e3cea3280c3ed8a340c,interleaved,test2,False,71,1,"[6, 3]",fi,"[0, 2]",2,2,1.0,True,2373
63d00e3cea3280c3ed8a340c,interleaved,test2,False,72,3,"[1, 5]",fi,"[3, 5]",3,5,0.43,False,5266
63d00e3cea3280c3ed8a340c,interleaved,test2,False,73,3,"[6, 4]",fi,"[3, 5]",5,3,0.54,False,3126
63d00e3cea3280c3ed8a340c,interleaved,test2,False,74,1,"[4, 5]",fi,"[0, 2]",2,2,1.0,True,2609
63d00e3cea3280c3ed8a340c,interleaved,test2,False,75,4,"[3, 5]",fi,"[6, 7]",7,7,0.92,True,2882
63d00e3cea3280c3ed8a340c,interleaved,test2,False,76,3,"[1, 4]",fi,"[5, 3]",3,3,0.6000000000000001,True,1948
63d00e3cea3280c3ed8a340c,interleaved,test2,False,77,4,"[1, 3]",fi,"[6, 7]",6,6,1.0,True,5974
63d00e3cea3280c3ed8a340c,interleaved,test2,False,78,1,"[3, 6]",fi,"[2, 0]",2,2,1.0,True,2831
63d00e3cea3280c3ed8a340c,interleaved,test2,False,79,4,"[6, 5]",fi,"[6, 7]",7,6,1.0,False,3540
63d00e3cea3280c3ed8a340c,interleaved,test2,False,80,1,"[2, 4]",fi,"[2, 0]",0,0,1.0,True,2740
63d00e3cea3280c3ed8a340c,interleaved,test2,False,81,3,"[2, 1]",fi,"[5, 3]",3,3,0.73,True,2591
63d00e3cea3280c3ed8a340c,interleaved,test2,False,82,1,"[5, 4]",fi,"[0, 2]",2,2,1.0,True,2668
63d00e3cea3280c3ed8a340c,interleaved,test2,False,83,4,"[3, 3]",fi,"[6, 7]",6,7,0.68,False,2162
63d00e3cea3280c3ed8a340c,interleaved,test2,False,84,3,"[6, 3]",fi,"[5, 3]",5,3,0.67,False,2453
63d00e3cea3280c3ed8a340c,interleaved,test2,False,85,3,"[4, 6]",fi,"[5, 3]",5,5,0.46,True,2514
63d00e3cea3280c3ed8a340c,interleaved,test2,False,86,1,"[1, 5]",fi,"[0, 2]",0,0,1.0,True,2619
63d00e3cea3280c3ed8a340c,interleaved,test2,False,87,4,"[5, 3]",fi,"[7, 6]",7,7,0.62,True,2615
63d00e3cea3280c3ed8a340c,interleaved,test2,False,88,3,"[5, 4]",fi,"[5, 3]",5,3,0.52,False,2418
63d00e3cea3280c3ed8a340c,interleaved,test2,False,89,1,"[6, 4]",fi,"[2, 0]",2,2,1.0,True,3827
63d00e3cea3280c3ed8a340c,interleaved,test2,False,90,4,"[4, 2]",fi,"[7, 6]",6,7,0.67,False,2442
63d10034c4d10e158a7d2750,interleaved,epochs,True,1,3,"[1, 5]",fi,"[3, 5]",3,5,0.17,False,7351
63d10034c4d10e158a7d2750,interleaved,epochs,True,2,1,"[4, 4]",fi,"[0, 2]",2,2,0.13,True,8360
63d10034c4d10e158a7d2750,interleaved,epochs,True,3,4,"[3, 5]",fi,"[6, 7]",7,6,0.13,False,8077
63d10034c4d10e158a7d2750,interleaved,epochs,True,4,3,"[1, 1]",fi,"[5, 3]",3,3,0.16,True,6761
63d10034c4d10e158a7d2750,interleaved,epochs,True,5,1,"[4, 5]",fi,"[0, 2]",2,2,1.0,True,4509
63d10034c4d10e158a7d2750,interleaved,epochs,True,6,4,"[2, 3]",fi,"[6, 7]",6,7,0.16,False,7005
63d10034c4d10e158a7d2750,interleaved,epochs,True,7,3,"[2, 3]",fi,"[3, 5]",3,3,1.0,True,6302
63d10034c4d10e158a7d2750,interleaved,epochs,True,8,1,"[3, 1]",fi,"[0, 2]",0,2,1.0,False,3562
63d10034c4d10e158a7d2750,interleaved,epochs,True,9,4,"[6, 6]",fi,"[7, 6]",7,7,0.09,True,6068
63d10034c4d10e158a7d2750,interleaved,epochs,True,10,1,"[5, 5]",fi,"[2, 0]",2,2,0.34,True,4933
63d10034c4d10e158a7d2750,interleaved,epochs,True,11,3,"[4, 6]",fi,"[5, 3]",5,3,1.0,False,7292
63d10034c4d10e158a7d2750,interleaved,epochs,True,12,4,"[5, 6]",fi,"[7, 6]",7,7,0.36,True,5841
63d10034c4d10e158a7d2750,interleaved,epochs,True,13,3,"[4, 2]",fi,"[3, 5]",3,5,0.27,False,5049
63d10034c4d10e158a7d2750,interleaved,epochs,True,14,1,"[4, 1]",fi,"[0, 2]",0,0,0.2,True,9500
63d10034c4d10e158a7d2750,interleaved,epochs,True,15,4,"[5, 3]",fi,"[6, 7]",7,6,0.22,False,5404
63d10034c4d10e158a7d2750,interleaved,epochs,True,16,4,"[4, 5]",fi,"[6, 7]",7,7,0.18,True,7393
63d10034c4d10e158a7d2750,interleaved,epochs,True,17,1,"[6, 4]",fi,"[0, 2]",2,2,0.28,True,11118
63d10034c4d10e158a7d2750,interleaved,epochs,True,18,3,"[1, 4]",fi,"[3, 5]",3,3,1.0,True,4706
63d10034c4d10e158a7d2750,interleaved,epochs,True,19,3,"[5, 6]",fi,"[5, 3]",5,5,1.0,True,5110
63d10034c4d10e158a7d2750,interleaved,epochs,True,20,1,"[5, 1]",fi,"[2, 0]",0,0,1.0,True,4351
63d10034c4d10e158a7d2750,interleaved,epochs,True,21,4,"[6, 4]",fi,"[7, 6]",7,7,0.37,True,9068
63d10034c4d10e158a7d2750,interleaved,epochs,True,22,1,"[2, 4]",fi,"[2, 0]",0,2,0.36,False,5172
63d10034c4d10e158a7d2750,interleaved,epochs,True,23,4,"[6, 5]",fi,"[7, 6]",7,6,0.28,False,6770
63d10034c4d10e158a7d2750,interleaved,epochs,True,24,3,"[1, 2]",fi,"[3, 5]",3,3,0.34,True,4543
63d10034c4d10e158a7d2750,interleaved,epochs,True,25,4,"[2, 4]",fi,"[7, 6]",6,6,0.21,True,12806
63d10034c4d10e158a7d2750,interleaved,epochs,True,26,3,"[6, 5]",fi,"[5, 3]",5,5,0.62,True,4391
63d10034c4d10e158a7d2750,interleaved,epochs,True,27,1,"[2, 2]",fi,"[0, 2]",0,0,0.4,True,10763
63d10034c4d10e158a7d2750,interleaved,epochs,True,28,4,"[3, 1]",fi,"[7, 6]",6,7,0.08,False,9604
63d10034c4d10e158a7d2750,interleaved,epochs,True,29,3,"[5, 3]",fi,"[3, 5]",5,5,1.0,True,4293
63d10034c4d10e158a7d2750,interleaved,epochs,True,30,1,"[5, 6]",fi,"[0, 2]",2,0,0.13,False,14471
63d10034c4d10e158a7d2750,interleaved,epochs,True,31,3,"[6, 3]",fi,"[3, 5]",5,5,0.8,True,4588
63d10034c4d10e158a7d2750,interleaved,epochs,True,32,1,"[1, 3]",fi,"[2, 0]",0,0,0.72,True,6864
63d10034c4d10e158a7d2750,interleaved,epochs,True,33,4,"[4, 1]",fi,"[7, 6]",6,6,0.4,True,9398
63d10034c4d10e158a7d2750,interleaved,epochs,True,34,1,"[6, 6]",fi,"[2, 0]",2,2,0.5700000000000001,True,4910
63d10034c4d10e158a7d2750,interleaved,epochs,True,35,3,"[3, 5]",fi,"[5, 3]",5,5,0.14,True,9886
63d10034c4d10e158a7d2750,interleaved,epochs,True,36,4,"[2, 6]",fi,"[7, 6]",7,7,0.71,True,6452
63d10034c4d10e158a7d2750,interleaved,epochs,True,37,4,"[4, 4]",fi,"[6, 7]",7,7,1.0,True,12136
63d10034c4d10e158a7d2750,interleaved,epochs,True,38,3,"[3, 3]",fi,"[5, 3]",3,5,0.77,False,11749
63d10034c4d10e158a7d2750,interleaved,epochs,True,39,1,"[3, 6]",fi,"[2, 0]",2,0,0.26,False,7177
63d10034c4d10e158a7d2750,interleaved,epochs,True,40,4,"[5, 5]",fi,"[7, 6]",7,6,0.74,False,6365
63d10034c4d10e158a7d2750,interleaved,epochs,True,41,1,"[1, 4]",fi,"[2, 0]",0,0,1.0,True,5620
63d10034c4d10e158a7d2750,interleaved,epochs,True,42,3,"[2, 1]",fi,"[5, 3]",3,3,0.17,True,15321
63d10034c4d10e158a7d2750,interleaved,epochs,True,43,3,"[5, 4]",fi,"[5, 3]",5,5,1.0,True,4195
63d10034c4d10e158a7d2750,interleaved,epochs,True,44,4,"[4, 2]",fi,"[7, 6]",6,7,0.32,False,8661
63d10034c4d10e158a7d2750,interleaved,epochs,True,45,1,"[6, 3]",fi,"[2, 0]",2,2,1.0,True,4923
63d10034c4d10e158a7d2750,interleaved,epochs,True,46,3,"[4, 1]",fi,"[3, 5]",3,5,1.0,False,5206
63d10034c4d10e158a7d2750,interleaved,epochs,True,47,4,"[3, 3]",fi,"[7, 6]",6,7,0.13,False,15888
63d10034c4d10e158a7d2750,interleaved,epochs,True,48,1,"[2, 1]",fi,"[2, 0]",0,2,0.06,False,11113
63d10034c4d10e158a7d2750,interleaved,epochs,True,49,1,"[5, 4]",fi,"[0, 2]",2,2,0.7000000000000001,True,6151
63d10034c4d10e158a7d2750,interleaved,epochs,True,50,3,"[3, 6]",fi,"[3, 5]",5,5,0.13,True,7730
63d10034c4d10e158a7d2750,interleaved,epochs,True,51,4,"[4, 6]",fi,"[6, 7]",7,7,0.30000000000000004,True,14001
63d10034c4d10e158a7d2750,interleaved,epochs,True,52,1,"[2, 3]",fi,"[0, 2]",0,0,0.05,True,6471
63d10034c4d10e158a7d2750,interleaved,epochs,True,53,3,"[5, 1]",fi,"[3, 5]",3,5,1.0,False,4765
63d10034c4d10e158a7d2750,interleaved,epochs,True,54,4,"[6, 3]",fi,"[7, 6]",7,7,0.2,True,6765
63d10034c4d10e158a7d2750,interleaved,epochs,True,55,1,"[1, 5]",fi,"[2, 0]",0,0,1.0,True,7433
63d10034c4d10e158a7d2750,interleaved,epochs,True,56,3,"[6, 4]",fi,"[5, 3]",5,5,0.77,True,5988
63d10034c4d10e158a7d2750,interleaved,epochs,True,57,4,"[3, 6]",fi,"[7, 6]",7,7,0.79,True,5072
